Component_ID,Vendor_ID,Route_ID,Price_per_Unit,past_incident_count,collaboration_tenure,Source,Mode,Backup Route Availability,Peak_Congestion_Indicator,Order_Pressure,Stress_Score,High_Risk_Vendor,High_Order_Pressure,High_Transit_Risk,High_Demand_vs_Reliability,High_Stress_Score,Low_Order_Pressure,Low_Stress_Score,Low_Demand_vs_Reliability,Low_Vendor_Risk,Price_per_Unit_vs_Order,Low_Price_per_Unit_vs_Order,Shortfall_flag
0,10,16,25.5,0,5,21,Lorry,Yes,1,19.833333333333332,214.2,0,0,0,1,0,0,0,0,1,0.04278523489932886,1,1
0,8,12,25.5,1,1,10,Flight,Yes,0,4.897435897435898,1.9589743589743591,1,0,0,0,0,1,1,1,0,0.1328125,0,1
3,1,17,65.2,4,1,7,Flight,Yes,0,27.0,71.28,0,1,0,0,0,0,0,0,0,0.24059040590405906,0,1
3,13,29,65.2,1,6,17,Flight,Yes,0,18.857142857142858,12.445714285714287,0,0,0,0,0,0,1,0,1,0.12325141776937619,0,1
0,12,15,25.5,3,5,15,Train,No,2,19.45,1961.7269999999996,0,0,1,0,1,0,0,0,0,0.06538461538461539,0,1
2,2,17,88.0,1,7,7,Flight,Yes,0,81.0,213.84,0,1,0,0,0,0,0,1,0,1.0731707317073171,0,1
0,0,5,25.5,1,6,23,Train,No,2,1.6666666666666667,24.65,0,0,0,0,0,1,1,1,1,0.5,0,0
2,13,13,88.0,1,6,13,Train,Yes,1,664.0,32735.199999999997,0,1,1,0,1,0,0,0,1,0.13233082706766916,0,1
4,3,19,37.0,2,3,2,Lorry,No,2,17.857142857142858,1371.4285714285716,0,0,1,1,1,0,0,0,1,0.0492676431424767,1,1
1,5,13,12.75,1,2,13,Train,Yes,1,19.555555555555557,964.088888888889,0,0,1,0,1,0,0,0,0,0.024102079395085067,1,1
1,9,6,12.75,4,2,11,Lorry,No,2,375.0,30375.0,1,1,1,1,1,0,0,0,0,0.016977363515312916,1,1
2,1,23,88.0,4,1,27,Train,Yes,1,2.4411764705882355,45.11294117647059,0,0,0,0,0,1,0,1,0,1.0476190476190477,0,1
2,1,28,88.0,4,1,16,Lorry,Yes,0,5.523809523809524,79.54285714285713,0,0,0,0,0,1,0,1,0,0.7521367521367521,0,1
2,0,24,88.0,1,6,5,Lorry,Yes,0,33.2,138.11200000000002,0,1,0,0,0,0,0,0,1,0.26426426426426425,0,1
4,9,10,37.0,4,2,20,Train,Yes,0,44.625,559.5975,1,1,0,0,1,0,0,0,0,0.10335195530726257,0,1
1,12,6,12.75,3,5,11,Lorry,No,2,12.294117647058824,995.8235294117648,0,0,1,0,1,0,0,1,0,0.060714285714285714,0,1
1,13,18,12.75,1,6,24,Train,Yes,0,17.84,356.8,0,0,0,0,0,0,0,0,1,0.028523489932885907,1,1
2,7,26,88.0,0,4,8,Lorry,Yes,2,5.592592592592593,285.22222222222223,0,0,1,0,0,1,0,1,0,0.5789473684210527,0,1
4,14,20,37.0,0,7,1,Train,Yes,1,125.0,7862.500000000001,0,1,1,1,1,0,0,0,0,0.0492676431424767,1,1
4,9,20,37.0,4,2,1,Train,Yes,1,62.0,3899.8,1,1,1,1,1,0,0,0,0,0.05958132045088567,0,1
4,14,1,37.0,0,7,6,Lorry,No,1,27.833333333333332,2045.75,0,1,1,0,1,0,0,0,0,0.07370517928286853,0,1
2,4,7,88.0,1,1,26,Flight,Yes,0,10.95,11.388,1,0,0,0,0,0,1,0,0,0.4,0,1
3,14,27,65.2,0,7,25,Train,No,1,11.266666666666667,743.6,0,0,1,0,1,0,0,1,0,0.3835294117647059,0,1
1,0,5,12.75,1,6,23,Train,No,2,9.53125,140.9671875,0,0,0,0,0,0,0,0,1,0.041666666666666664,1,1
0,1,11,25.5,4,1,22,Lorry,No,2,34.63636363636363,4675.90909090909,0,1,1,0,1,0,0,0,0,0.06675392670157068,0,1
4,10,6,37.0,0,5,11,Lorry,No,2,46.875,3796.875,0,1,1,1,1,0,0,0,1,0.0492676431424767,1,1
4,14,24,37.0,0,7,5,Lorry,Yes,0,30.565217391304348,127.15130434782608,0,1,0,1,0,0,0,0,0,0.052556818181818184,0,1
3,12,17,65.2,3,5,7,Flight,Yes,0,13.137931034482758,34.684137931034485,0,0,0,0,0,0,1,0,0,0.1706806282722513,0,1
4,11,10,37.0,5,4,20,Train,Yes,0,56.15384615384615,704.1692307692307,1,1,0,1,1,0,0,0,0,0.0506155950752394,0,1
4,9,29,37.0,4,2,17,Flight,Yes,0,16.685714285714287,11.01257142857143,1,0,0,1,0,0,1,0,0,0.06324786324786325,0,1
4,7,17,37.0,0,4,7,Flight,Yes,0,38.0,100.32000000000001,0,1,0,0,0,0,0,0,0,0.12131147540983607,0,1
1,8,9,12.75,1,1,3,Lorry,No,1,37.857142857142854,699.5999999999999,1,1,0,0,1,0,0,0,0,0.047932330827067667,1,1
0,14,6,25.5,0,7,11,Lorry,No,2,35.65,2887.65,0,1,1,1,1,0,0,0,0,0.03571428571428571,1,1
0,13,7,25.5,1,6,26,Flight,Yes,0,27.25,28.34,0,1,0,0,0,0,1,0,1,0.07774390243902439,0,1
4,12,28,37.0,3,5,16,Lorry,Yes,0,5.065217391304348,72.9391304347826,0,0,0,0,0,1,0,1,0,0.1581196581196581,0,1
1,10,19,12.75,0,5,2,Lorry,No,2,10.375,796.8000000000001,0,0,1,0,1,0,0,0,1,0.038288288288288286,1,1
1,10,1,12.75,0,5,6,Lorry,No,1,2.466666666666667,181.3,0,0,1,0,0,1,0,1,1,0.17,0,1
4,9,24,37.0,4,2,5,Lorry,Yes,0,50.125,208.52,1,1,0,0,0,0,0,0,0,0.09203980099502487,0,1
2,8,18,88.0,1,1,24,Train,Yes,0,5.9375,118.75,1,0,0,0,0,1,0,1,0,0.4607329842931937,0,1
4,4,20,37.0,1,1,1,Train,Yes,1,150.0,9435.0,1,1,1,1,1,0,0,0,0,0.0492676431424767,1,1
2,14,13,88.0,0,7,13,Train,Yes,1,200.66666666666666,9892.866666666665,0,1,1,0,1,0,0,0,0,0.14593698175787728,0,1
3,0,11,65.2,1,6,22,Lorry,No,2,8.290322580645162,1119.1935483870968,0,0,1,0,1,0,0,0,1,0.2527131782945737,0,1
3,4,21,65.2,1,1,29,Lorry,Yes,1,22.37037037037037,225.49333333333337,1,1,0,1,0,0,0,0,0,0.10776859504132232,0,1
2,0,8,88.0,1,6,14,Train,Yes,1,7.478260869565218,538.4347826086956,0,0,1,0,1,0,0,1,1,0.5086705202312138,0,1
3,9,18,65.2,4,2,24,Train,Yes,0,708.0,14160.0,1,1,0,1,1,0,0,0,0,0.0919605077574048,0,1
1,10,6,12.75,0,5,11,Lorry,No,2,6.076923076923077,492.2307692307692,0,0,1,0,1,1,0,1,1,0.08018867924528301,0,1
4,3,25,37.0,2,3,12,Train,No,1,375.0,11700.000000000002,0,1,1,1,1,0,0,0,1,0.0492676431424767,1,1
3,5,5,65.2,1,2,23,Train,No,2,27.77777777777778,410.8333333333333,0,1,0,1,1,0,0,0,0,0.08681757656458056,0,1
2,7,12,88.0,0,4,10,Flight,Yes,0,13.0,5.2,0,0,0,0,0,0,1,0,0,0.3963963963963964,0,1
0,5,12,25.5,1,2,10,Flight,Yes,0,130.5,52.2,0,1,0,0,0,0,0,1,0,0.09732824427480916,0,1
4,14,23,37.0,0,7,27,Train,Yes,1,14.727272727272727,272.15999999999997,0,0,0,0,0,0,0,1,0,0.22699386503067484,0,1
0,10,0,25.5,0,5,18,Train,Yes,2,14.181818181818182,452.6836363636363,0,0,1,0,1,0,0,1,1,0.1624203821656051,0,1
1,9,10,12.75,4,2,20,Train,Yes,0,7.153846153846154,89.70923076923077,1,0,0,0,0,0,0,1,0,0.1356382978723404,0,1
4,3,16,37.0,2,3,21,Lorry,Yes,1,71.25,769.5,0,1,0,0,1,0,0,0,1,0.12937062937062938,0,1
1,7,25,12.75,0,4,12,Train,No,1,27.9,870.48,0,1,1,0,1,0,0,0,0,0.045535714285714284,1,1
1,1,6,12.75,4,1,11,Lorry,No,2,14.85,1202.85,0,0,1,0,1,0,0,0,0,0.04278523489932886,1,1
4,4,23,37.0,1,1,27,Train,Yes,1,32.13333333333333,593.824,1,1,0,0,1,0,0,0,0,0.07660455486542443,0,1
4,11,27,37.0,5,4,25,Train,No,1,33.9375,2239.875,1,1,1,1,1,0,0,0,0,0.06801470588235294,0,1
2,5,25,88.0,1,2,12,Train,No,1,6.818181818181818,212.72727272727275,0,0,1,0,0,0,0,1,0,0.3893805309734513,0,1
1,0,28,12.75,1,6,16,Lorry,Yes,0,4.565217391304348,65.7391304347826,0,0,0,0,0,1,0,1,1,0.06042654028436019,0,1
1,12,0,12.75,3,5,18,Train,Yes,2,24.2,772.4639999999999,0,1,1,0,1,0,0,0,0,0.03502747252747253,1,1
2,11,21,88.0,5,4,29,Lorry,Yes,1,9.625,97.02000000000002,1,0,0,0,0,0,0,0,0,0.284789644012945,0,1
2,2,20,88.0,1,7,1,Train,Yes,1,7.294117647058823,458.8,0,0,1,0,1,0,0,1,0,0.704,0,1
3,1,11,65.2,4,1,22,Lorry,No,2,13.782608695652174,1860.6521739130435,0,0,1,0,1,0,0,0,0,0.2050314465408805,0,1
1,7,2,12.75,0,4,4,Flight,Yes,0,7.0,10.5,0,0,0,0,0,0,1,1,0,0.0787037037037037,0,1
4,3,10,37.0,2,3,20,Train,Yes,0,42.76923076923077,536.3261538461538,0,1,0,0,1,0,0,0,1,0.06642728904847396,0,1
1,6,27,12.75,1,2,25,Train,No,1,20.571428571428573,1357.7142857142858,0,1,1,0,1,0,0,0,1,0.04411764705882353,1,1
2,12,10,88.0,3,5,20,Train,Yes,0,6.304347826086956,79.05652173913042,0,0,0,0,0,0,0,1,0,0.6027397260273972,0,1
1,6,21,12.75,1,2,29,Lorry,Yes,1,14.5,146.16000000000003,0,0,0,0,0,0,0,0,1,0.027419354838709678,1,1
3,13,23,65.2,1,6,27,Train,Yes,1,18.77777777777778,347.0133333333334,0,0,0,0,0,0,0,0,1,0.19233038348082596,0,1
1,10,12,12.75,0,5,10,Flight,Yes,0,5.37037037037037,2.1481481481481484,0,0,0,0,0,1,1,1,1,0.08732876712328767,0,1
1,6,4,12.75,1,2,0,Lorry,Yes,0,35.81818181818182,888.2909090909092,0,1,0,0,1,0,0,0,1,0.032278481012658226,1,1
0,2,16,25.5,1,7,21,Lorry,Yes,1,170.5,1841.4,0,1,0,1,1,0,0,0,0,0.03733528550512445,1,1
4,11,28,37.0,5,4,16,Lorry,Yes,0,6.653846153846154,95.81538461538462,1,0,0,0,0,0,0,0,0,0.21264367816091953,0,1
1,9,16,12.75,4,2,21,Lorry,Yes,1,19.533333333333335,210.96000000000004,1,0,0,0,0,0,0,0,0,0.04336734693877551,1,1
2,11,28,88.0,5,4,16,Lorry,Yes,0,3.8461538461538463,55.38461538461538,1,0,0,0,0,1,0,1,0,1.7254901960784315,0,0
1,11,13,12.75,5,4,13,Train,Yes,1,9.806451612903226,483.458064516129,1,0,1,0,1,0,0,0,0,0.04180327868852459,1,1
1,14,1,12.75,0,7,6,Lorry,No,1,103.66666666666667,7619.5,0,1,1,0,1,0,0,0,0,0.040865384615384616,1,1
0,5,6,25.5,1,2,11,Lorry,No,2,6.0,486.0,0,0,1,0,1,1,0,1,0,0.3,0,1
4,8,28,37.0,1,1,16,Lorry,Yes,0,27.2,391.67999999999995,1,1,0,0,0,0,0,0,0,0.13553113553113552,0,1
3,9,7,65.2,4,2,26,Flight,Yes,0,10.91304347826087,11.349565217391305,1,0,0,0,0,0,1,0,0,0.25873015873015875,0,1
3,4,16,65.2,1,1,21,Lorry,Yes,1,31.333333333333332,338.40000000000003,1,1,0,1,0,0,0,0,0,0.11539823008849558,0,1
1,11,21,12.75,5,4,29,Lorry,Yes,1,16.772727272727273,169.06909090909096,1,0,0,0,0,0,0,0,0,0.03445945945945946,1,1
1,0,24,12.75,1,6,5,Lorry,Yes,0,8.161290322580646,33.950967741935486,0,0,0,0,0,0,1,0,1,0.05019685039370079,0,1
0,4,13,25.5,1,1,13,Train,Yes,1,32.608695652173914,1607.6086956521738,1,1,1,1,1,0,0,0,0,0.03395472703062583,1,1
3,4,10,65.2,1,1,20,Train,Yes,0,21.75,272.745,1,1,0,0,0,0,0,0,0,0.24885496183206107,0,1
2,12,20,88.0,3,5,1,Train,Yes,1,17.11764705882353,1076.7,0,0,1,0,1,0,0,0,0,0.3013698630136986,0,1
4,9,13,37.0,4,2,13,Train,Yes,1,156.25,7703.125,1,1,1,1,1,0,0,0,0,0.05910543130990415,0,1
4,6,7,37.0,1,2,26,Flight,Yes,0,12.31578947368421,12.80842105263158,0,0,0,0,0,0,1,1,1,0.1574468085106383,0,1
2,5,1,88.0,1,2,6,Lorry,No,1,16.848484848484848,1238.3636363636363,0,0,1,0,1,0,0,0,0,0.15798922800718132,0,1
3,14,9,65.2,0,7,3,Lorry,No,1,62.5,1155.0,0,1,0,1,1,0,0,0,0,0.08681757656458056,0,1
4,13,18,37.0,1,6,24,Train,Yes,0,98.83333333333333,1976.6666666666665,0,1,0,0,1,0,0,0,1,0.06228956228956229,0,1
2,13,28,88.0,1,6,16,Lorry,Yes,0,125.0,1799.9999999999998,0,1,0,1,1,0,0,0,1,0.11717709720372836,0,1
0,3,1,25.5,2,3,6,Lorry,No,1,93.75,6890.625,0,1,1,1,1,0,0,0,1,0.03395472703062583,1,1
3,2,2,65.2,1,7,4,Flight,Yes,0,3.391304347826087,5.086956521739131,0,0,0,0,0,1,1,1,0,0.8253164556962026,0,1
0,5,1,25.5,1,2,6,Lorry,No,1,22.666666666666668,1666.0,0,1,1,0,1,0,0,1,0,0.18613138686131386,0,1
1,12,29,12.75,3,5,17,Flight,Yes,0,14.75,9.735000000000001,0,0,0,0,0,0,1,1,0,0.10714285714285714,0,1
2,13,13,88.0,1,6,13,Train,Yes,1,22.272727272727273,1098.0454545454545,0,1,1,1,1,0,0,0,1,0.11956521739130435,0,1
2,5,28,88.0,1,2,16,Lorry,Yes,0,6.024390243902439,86.7512195121951,0,0,0,0,0,1,0,1,0,0.3548387096774194,0,1
3,9,12,65.2,4,2,10,Flight,Yes,0,9.292682926829269,3.7170731707317075,1,0,0,0,0,0,1,0,0,0.1706806282722513,0,1
1,13,22,12.75,1,6,19,Flight,Yes,0,23.82608695652174,16.678260869565214,0,1,0,0,0,0,1,0,1,0.023224043715846996,1,1
1,0,1,12.75,1,6,6,Lorry,No,1,12.733333333333333,935.9,0,0,1,0,1,0,0,1,1,0.06640625,0,1
1,10,16,12.75,0,5,21,Lorry,Yes,1,8.125,87.75,0,0,0,0,0,0,0,1,1,0.09732824427480916,0,1
4,8,26,37.0,1,1,8,Lorry,Yes,2,46.666666666666664,2380.0,1,1,1,0,1,0,0,0,0,0.13167259786476868,0,1
1,10,7,12.75,0,5,26,Flight,Yes,0,75.0,78.0,0,1,0,1,0,0,0,0,1,0.016977363515312916,1,1
1,3,4,12.75,2,3,0,Lorry,Yes,0,10.323529411764707,256.02352941176474,0,0,0,0,0,0,0,0,1,0.03622159090909091,1,1
0,8,0,25.5,1,1,18,Train,Yes,2,362.0,11555.039999999999,1,1,1,1,1,0,0,0,0,0.03517241379310345,1,1
4,10,28,37.0,0,5,16,Lorry,Yes,0,50.0,719.9999999999999,0,1,0,1,1,0,0,0,1,0.0492676431424767,1,1
4,13,24,37.0,1,6,5,Lorry,Yes,0,32.608695652173914,135.6521739130435,0,1,0,1,0,0,0,0,1,0.0492676431424767,1,1
3,14,4,65.2,0,7,0,Lorry,Yes,0,19.23076923076923,476.9230769230769,0,0,0,1,1,0,0,0,0,0.08681757656458056,0,1
2,5,2,88.0,1,2,4,Flight,Yes,0,16.4,24.599999999999998,0,0,0,0,0,0,1,1,0,0.5333333333333333,0,1
4,4,19,37.0,1,1,2,Lorry,No,2,21.37037037037037,1641.2444444444448,1,1,1,1,1,0,0,0,0,0.06401384083044982,0,1
2,6,27,88.0,1,2,25,Train,No,1,11.791666666666666,778.25,0,0,1,0,1,0,0,0,1,0.30985915492957744,0,1
4,13,14,37.0,1,6,28,Lorry,Yes,0,23.4375,632.8125,0,1,1,1,1,0,0,0,1,0.0492676431424767,1,1
3,7,16,65.2,0,4,21,Lorry,Yes,1,21.8,235.44000000000003,0,1,0,0,0,0,0,1,0,0.29771689497716897,0,1
3,6,28,65.2,1,2,16,Lorry,Yes,0,13.363636363636363,192.4363636363636,0,0,0,0,0,0,0,0,1,0.14751131221719457,0,1
3,7,17,65.2,0,4,7,Flight,Yes,0,142.2,375.408,0,1,0,1,0,0,0,0,0,0.09157303370786517,0,1
2,6,21,88.0,1,2,29,Lorry,Yes,1,1.2195121951219512,12.29268292682927,0,0,0,0,0,1,1,1,1,1.7254901960784315,0,0
2,7,9,88.0,0,4,3,Lorry,No,1,2.1739130434782608,40.17391304347826,0,0,0,0,0,1,0,1,0,1.7254901960784315,0,0
1,13,20,12.75,1,6,1,Train,Yes,1,3.658536585365854,230.12195121951223,0,0,1,0,0,1,0,1,1,0.08443708609271523,0,1
2,7,28,88.0,0,4,16,Lorry,Yes,0,10.413793103448276,149.95862068965516,0,0,0,0,0,0,0,0,0,0.29042904290429045,0,1
2,13,11,88.0,1,6,22,Lorry,No,2,69.5,9382.5,0,1,1,0,1,0,0,0,1,0.3154121863799283,0,1
1,5,16,12.75,1,2,21,Lorry,Yes,1,5.0,54.0,0,0,0,0,0,1,0,1,0,0.25,0,0
0,3,16,25.5,2,3,21,Lorry,Yes,1,9.814814814814815,106.00000000000001,0,0,0,0,0,0,0,1,1,0.09586466165413533,0,1
1,14,21,12.75,0,7,29,Lorry,Yes,1,9.3,93.74400000000003,0,0,0,0,0,0,0,1,0,0.06818181818181818,0,1
2,13,6,88.0,1,6,11,Lorry,No,2,30.0,2430.0,0,1,1,0,1,0,0,0,1,0.15411558669001751,0,1
1,0,1,12.75,1,6,6,Lorry,No,1,54.45454545454545,4002.409090909091,0,1,1,0,1,0,0,0,1,0.02125,1,1
3,1,24,65.2,4,1,5,Lorry,Yes,0,57.333333333333336,238.5066666666667,0,1,0,0,0,0,0,0,0,0.18898550724637683,0,1
2,11,7,88.0,5,4,26,Flight,Yes,0,6.108108108108108,6.352432432432432,1,0,0,0,0,1,1,0,0,0.3876651982378855,0,1
0,8,21,25.5,1,1,29,Lorry,Yes,1,217.0,2187.3600000000006,1,1,0,1,1,0,0,0,0,0.039110429447852764,1,1
2,13,27,88.0,1,6,25,Train,No,1,27.318181818181817,1803.0,0,1,1,0,1,0,0,0,1,0.1461794019933555,0,1
3,10,16,65.2,0,5,21,Lorry,Yes,1,23.90909090909091,258.21818181818185,0,1,0,0,0,0,0,0,1,0.24696969696969698,0,1
0,4,5,25.5,1,1,23,Train,No,2,49.2,727.668,1,1,0,0,1,0,0,0,0,0.05172413793103448,0,1
1,6,27,12.75,1,2,25,Train,No,1,11.647058823529411,768.7058823529411,0,0,1,0,1,0,0,0,1,0.03211586901763224,1,1
0,1,1,25.5,4,1,6,Lorry,No,1,5.0,367.5,0,0,1,0,0,1,0,1,0,0.18085106382978725,0,1
3,8,21,65.2,1,1,29,Lorry,Yes,1,30.35,305.92800000000005,1,1,0,1,0,0,0,0,0,0.10723684210526316,0,1
1,12,19,12.75,3,5,2,Lorry,No,2,26.636363636363637,2045.6727272727276,0,1,1,0,1,0,0,0,0,0.04336734693877551,1,1
2,1,9,88.0,4,1,3,Lorry,No,1,5.4411764705882355,100.5529411764706,0,0,0,0,0,1,0,1,0,0.4731182795698925,0,1
3,13,29,65.2,1,6,17,Flight,Yes,0,27.77777777777778,18.333333333333336,0,1,0,0,0,0,1,0,1,0.13013972055888223,0,1
3,10,25,65.2,0,5,12,Train,No,1,27.833333333333332,868.4000000000001,0,1,1,0,1,0,0,0,1,0.1298804780876494,0,1
1,3,0,12.75,2,3,18,Train,Yes,2,13.666666666666666,436.23999999999995,0,0,1,0,1,0,0,1,1,0.1536144578313253,0,1
0,7,2,25.5,0,4,4,Flight,Yes,0,40.4,60.599999999999994,0,1,0,0,0,0,0,1,0,0.12561576354679804,0,1
4,13,14,37.0,1,6,28,Lorry,Yes,0,150.0,4050.0,0,1,1,1,1,0,0,0,1,0.0492676431424767,1,1
4,12,28,37.0,3,5,16,Lorry,Yes,0,46.875,674.9999999999999,0,1,0,1,1,0,0,0,0,0.0492676431424767,1,1
2,7,21,88.0,0,4,29,Lorry,Yes,1,9.695652173913043,97.7321739130435,0,0,0,0,0,0,0,0,0,0.39285714285714285,0,1
0,3,12,25.5,2,3,10,Flight,Yes,0,14.0,5.6000000000000005,0,0,0,0,0,0,1,1,1,0.18085106382978725,0,1
0,1,21,25.5,4,1,29,Lorry,Yes,1,11.194444444444445,112.84000000000002,0,0,0,0,0,0,0,0,0,0.06311881188118812,0,1
4,14,29,37.0,0,7,17,Flight,Yes,0,57.69230769230769,38.07692307692308,0,1,0,1,0,0,1,0,0,0.0492676431424767,1,1
2,7,11,88.0,0,4,22,Lorry,No,2,31.636363636363637,4270.909090909091,0,1,1,0,1,0,0,0,0,0.2521489971346705,0,1
1,2,8,12.75,1,7,14,Train,Yes,1,27.77777777777778,2000.0,0,1,1,1,1,0,0,0,0,0.016977363515312916,1,1
4,3,12,37.0,2,3,10,Flight,Yes,0,41.666666666666664,16.666666666666668,0,1,0,1,0,0,1,0,1,0.0492676431424767,1,1
1,9,8,12.75,4,2,14,Train,Yes,1,3.3333333333333335,240.0,1,0,1,0,0,1,0,1,0,0.25,0,0
2,7,13,88.0,0,4,13,Train,Yes,1,2.7916666666666665,137.62916666666666,0,0,1,0,0,1,0,1,0,1.2941176470588236,0,1
4,1,16,37.0,4,1,21,Lorry,Yes,1,10.205882352941176,110.2235294117647,0,0,0,0,0,0,0,0,0,0.10632183908045977,0,1
4,8,3,37.0,1,1,9,Train,Yes,1,375.0,3967.4999999999995,1,1,0,1,1,0,0,0,0,0.0492676431424767,1,1
2,5,2,88.0,1,2,4,Flight,Yes,0,10.4,15.600000000000001,0,0,0,0,0,0,1,1,0,0.5605095541401274,0,1
1,5,5,12.75,1,2,23,Train,No,2,29.307692307692307,433.4607692307692,0,1,0,0,1,0,0,0,0,0.03337696335078534,1,1
1,2,0,12.75,1,7,18,Train,Yes,2,15.857142857142858,506.15999999999997,0,0,1,0,1,0,0,0,0,0.028651685393258425,1,1
2,13,8,88.0,1,6,14,Train,Yes,1,5.82,419.04,0,0,1,0,1,1,0,0,1,0.3013698630136986,0,1
1,12,26,12.75,3,5,8,Lorry,Yes,2,19.65,1002.15,0,0,1,0,1,0,0,0,0,0.03236040609137056,1,1
3,4,22,65.2,1,1,19,Flight,Yes,0,11.75,8.225,1,0,0,0,0,0,1,0,0,0.17294429708222814,0,1
2,3,24,88.0,2,3,5,Lorry,Yes,0,20.34375,84.63000000000001,0,1,0,0,0,0,0,0,1,0.13496932515337423,0,1
4,14,29,37.0,0,7,17,Flight,Yes,0,75.0,49.5,0,1,0,1,0,0,0,0,0,0.0492676431424767,1,1
2,6,7,88.0,1,2,26,Flight,Yes,0,6.678571428571429,6.945714285714287,0,0,0,0,0,0,1,1,1,0.46808510638297873,0,1
0,5,26,25.5,1,2,8,Lorry,Yes,2,20.27027027027027,1033.7837837837837,0,1,1,1,1,0,0,0,0,0.03395472703062583,1,1
4,3,15,37.0,2,3,15,Train,No,2,27.136363636363637,2736.973636363636,0,1,1,0,1,0,0,0,1,0.061872909698996656,0,1
2,13,27,88.0,1,6,25,Train,No,1,2.1739130434782608,143.47826086956522,0,0,1,0,0,1,0,1,1,1.7254901960784315,0,0
0,10,6,25.5,0,5,11,Lorry,No,2,17.153846153846153,1389.4615384615383,0,0,1,0,1,0,0,0,1,0.05704697986577181,0,1
1,1,4,12.75,4,1,0,Lorry,Yes,0,6.75,167.4,0,0,0,0,0,0,0,1,0,0.09375,0,1
1,7,10,12.75,0,4,20,Train,Yes,0,7.631578947368421,95.7,0,0,0,0,0,0,0,1,0,0.08732876712328767,0,1
1,5,6,12.75,1,2,11,Lorry,No,2,48.46666666666667,3925.8,0,1,1,1,1,0,0,0,0,0.017513736263736264,1,1
1,10,24,12.75,0,5,5,Lorry,Yes,0,5.976190476190476,24.860952380952384,0,0,0,0,0,1,1,0,1,0.050595238095238096,0,0
1,10,19,12.75,0,5,2,Lorry,No,2,5.769230769230769,443.07692307692315,0,0,1,0,1,1,0,1,1,0.08443708609271523,0,1
4,12,0,37.0,3,5,18,Train,Yes,2,13.444444444444445,429.14666666666665,0,0,1,0,1,0,0,0,0,0.1522633744855967,0,1
1,1,17,12.75,4,1,7,Flight,Yes,0,4.545454545454546,12.000000000000002,0,0,0,0,0,1,1,1,0,0.25,0,0
2,14,3,88.0,0,7,9,Train,Yes,1,26.785714285714285,283.3928571428571,0,1,0,1,0,0,0,0,0,0.11717709720372836,0,1
2,2,11,88.0,1,7,22,Lorry,No,2,11.75609756097561,1587.0731707317073,0,0,1,0,1,0,0,0,0,0.18219461697722567,0,1
1,10,5,12.75,0,5,23,Train,No,2,6.411764705882353,94.83,0,0,0,0,0,0,0,1,1,0.1159090909090909,0,1
4,10,23,37.0,0,5,27,Train,Yes,1,6.529411764705882,120.66352941176471,0,0,0,0,0,0,0,0,1,0.16591928251121077,0,1
2,13,11,88.0,1,6,22,Lorry,No,2,37.5,5062.5,0,1,1,1,1,0,0,0,1,0.11717709720372836,0,1
4,14,25,37.0,0,7,12,Train,No,1,22.3,695.7600000000001,0,1,1,0,1,0,0,1,0,0.16517857142857142,0,1
4,9,27,37.0,4,2,25,Train,No,1,16.666666666666668,1100.0,1,0,1,0,1,0,0,1,0,0.7254901960784313,0,0
4,10,14,37.0,0,5,28,Lorry,Yes,0,171.0,4617.0,0,1,1,0,1,0,0,1,1,0.21511627906976744,0,1
1,10,16,12.75,0,5,21,Lorry,Yes,1,56.416666666666664,609.3000000000001,0,1,0,1,1,0,0,0,1,0.018805309734513276,1,1
2,5,17,88.0,1,2,7,Flight,Yes,0,41.44444444444444,109.41333333333334,0,1,0,0,0,0,0,0,0,0.23529411764705882,0,1
2,4,10,88.0,1,1,20,Train,Yes,0,25.0,313.5,1,1,0,0,0,0,0,0,0,0.2194513715710723,0,1
3,3,0,65.2,2,3,18,Train,Yes,2,87.33333333333333,2787.68,0,1,1,0,1,0,0,0,1,0.1241904761904762,0,1
1,4,15,12.75,1,1,15,Train,No,2,15.357142857142858,1548.9214285714284,1,0,1,0,1,0,0,0,0,0.059027777777777776,0,1
1,12,2,12.75,3,5,4,Flight,Yes,0,1.4705882352941178,2.2058823529411766,0,0,0,0,0,1,1,1,0,0.25,0,0
4,3,9,37.0,2,3,3,Lorry,No,1,39.473684210526315,729.4736842105264,0,1,0,1,1,0,0,0,1,0.0492676431424767,1,1
2,9,2,88.0,4,2,4,Flight,Yes,0,250.0,375.0,1,1,0,1,0,0,0,0,0,0.11717709720372836,0,1
4,14,9,37.0,0,7,3,Lorry,No,1,23.4375,433.125,0,1,0,1,1,0,0,0,0,0.0492676431424767,1,1
1,6,6,12.75,1,2,11,Lorry,No,2,107.6,8715.6,0,1,1,0,1,0,0,0,1,0.02365491651205937,1,1
4,6,6,37.0,1,2,11,Lorry,No,2,20.285714285714285,1643.142857142857,0,1,1,0,1,0,0,0,1,0.06502636203866433,0,1
1,9,12,12.75,4,2,10,Flight,Yes,0,50.0,20.0,1,1,0,1,0,0,1,0,0,0.016977363515312916,1,1
2,6,18,88.0,1,2,24,Train,Yes,0,62.18181818181818,1243.6363636363635,0,1,0,0,1,0,0,0,1,0.12846715328467154,0,1
3,3,4,65.2,2,3,0,Lorry,Yes,0,22.90909090909091,568.1454545454546,0,1,0,0,1,0,0,0,1,0.1291089108910891,0,1
